,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Opportunity Unique Identifier,Bridge Name,Bridge Opportunity: Country,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Current crossing method,Current crossing method URL,Notes on social information,Width of River During Flooding (m),High water line URL,Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
523,Cote d'Ivoire,1043800,Koffikrakro 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.641688,-5.373499,,"Le site est une rivière qui contient une forte quantité d?eau, coule à un débit moyen, profonde,  très large,  formant un bafond en amont et en aval où la communauté développe la riziculture.",No,0,"Aucun incident n'est signalé sur le site,  la communauté interdit tout accès en période de fortes pluies,  de crue et d?inondation.",120,3 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Lt1KsQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1KsQAJ,"La communauté traverse ce site pour accéder aux plantations et aux lieux de culte,  les élèves de Kouassi-Dibikro traversent ce site pour accéder à l?école primaire de Koffikrakro. Monsieur Kouakou Yao Firmin,  étudiant et représentant du président des jeunes du village,  +2250173769925 a participé à cet entretien.",110,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1KjQAJ,,École Primaire - Primary,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,sekredoukobénan taroworks,POINT (-5.373499 7.641688)
524,Cote d'Ivoire,1043966,Monebo 1,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.582155,-5.42762,,"Le site est grand,  large, un peu profond monte jusqu'aux genoux, contient beaucoup d?eau, coule modérément,forme un bafondsurla rive droite.le site est uniquement utilisé par les piétons.",No,0,Aucun incident n'est signalé sur le site,60,120 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtokaQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtokaQAB,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Kaabo.  Monsieur Kouadio Kan Jean-Baptiste,  Notable de Monebo,  +2250749462804 a participé à cet entretien.",60,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtohWQAR,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/21/22,sekredoukobénan taroworks,POINT (-5.42762 7.582155)
525,Cote d'Ivoire,1043794,Sangrobo 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.643373,-5.303549,,"La rivière est petite,  pas large,  pas profonde,  contient peu d?eau actuellement,  coule très lentement,  un débit très faible, franchissable en toutes saisons.",No,0,Aucun incident n'est signalé sur le site,0,Le site est franchissable en tout temps,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Lt1AiQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1AiQAJ,"La communauté traverse ce site uniquement pour accéder aux plantations. Messieurs Koffi Kouassi Maurice,  notable du village,  +2250757133328, et Taho Kouadio Bernard,  Secrétaire chargé des l?organisation du GSC de Andokro-Kouakou,  +2250798864430, ont participé à l?entretien.",9,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1B2QAJ,,,Feme - Farms,,12/9/22,sekredoukobénan taroworks,POINT (-5.303549 7.643373)
526,Cote d'Ivoire,1043860,Allouboti 3,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Sola-Bonikro,7.582157,-5.243493,,"Le site contient une très faible quantité d?eau, coule très lentement, pas profonde,  pas large, maistrèsboueux. Le site est utilisé par les tricycles.",No,0,Aucun incident n'est signalé sur le site,30,3 jours d?inondation et de crue,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtKlyQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKlyQAF,"La communauté traverse ce site pour accéder aux plantations et au servicesfinanciersàSola-Bonikro.  Les élèves de Djogonouan traversent ce site pour accéder à l?école primaire de Komokonouan. Messieurs Kouassi Kan Narcisse,  vice-président des jeunes de Allouboti,  +2250757482919 et Kra Kouassi Barthélémy, +2250708773986 ont participé à l?entretien.",22,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKe3QAF,,École Primaire - Primary,Feme - Farms,"Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/14/22,sekredoukobénan taroworks,POINT (-5.243493 7.582157)
527,Cote d'Ivoire,1043862,Bondoukou Pli 2,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Sola-Bonikro,7.591446,-5.257917,,"Le site est légèrement profond,  large,  coule rapidement.  Il s?agit d?une digne de retenue d?eau qui a cédé. Le site est utilisé uniquement par les piétons.",No,0,"1 personne est tombée dans l?eau en traversant,  elle a été sauvée et ses affaires emportées par l?eau.",150,14 jours de crue et d?inondation,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtKqoQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKqoQAF,"La communauté traverse ce site pour accéder aux plantations,  pour suivre le culte chrétien et rendre visite aux parents à Golibo.  Messieurs Kouamé Guy Patrice,  président des jeunes de Bondoukou Pli, +2250747125222 et Oka Olivier Kouassi N?da,  Secrétaire chargé de l?information et la communication du GSC de Sola-Bonikro,  +2250768716627 ont participé à l?entretien.",30,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKr3QAF,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/14/22,sekredoukobénan taroworks,POINT (-5.257917 7.591446)
528,Cote d'Ivoire,1043968,Monebo 3,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.593818,-5.421158,,"Le site est large,  profond,  contient abondamment d?eau,  coule modérément,  mais c?est un grand bafond qui abrite des champs de riz.",No,0,Aucun incident n'est signalé sur le site,60,3 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtoniQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtoniQAB,"La communauté traverse ce site pour accéder aux plantations et au village de Koumanbo,  vollage hôte du futur Collège de Proximité. Monsieur Kouadio Kan Jean-Baptiste,  notable de Manebo,  +2250749462804 a participé à cet entretien.",115,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtonTQAR,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/21/22,sekredoukobénan taroworks,POINT (-5.421158 7.593818)
529,Cote d'Ivoire,1043969,Zedekaabo 1,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.622005,-5.423034,,"Le site n?est pas large,  légèrement profond,  contient très peu d?eau actuellement  qui coule très lentement.",No,0,Plusieurs personnes sont tombées en traversant,90,3 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtonxQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtonxQAB,"La majorité de la communauté traverse ce site pour accéder aux plantations. Monsieur Yao Yao Noël,  notable de Zedekaabo,  +2250143316552 a participé à cet entretien",10,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtooRQAR,,,Feme - Farms,,12/21/22,sekredoukobénan taroworks,POINT (-5.423034 7.622005)
530,Cote d'Ivoire,1043970,Zedekaabo 2,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.62369,-5.419699,,"Le site est très petit,  pas large,  pas profond,  contient très peu d?eau actuellement, coule très lentement, forme un bafond en amont et en aval.",No,0,Aucun incident n'est signalé sur le site,0,"0 jour,  le site est franchissable en toutes saisons","<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtopUQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtopUQAR,"Communauté traverse ce site pour accéder aux plantations,  visiter les parents à Koumanbo et accéder à la route bitumée à Assekro. Monsieur Yao Yao Noël,  notable de Zedekaabo,  +2250143316552 a participé à cet entretien.",8,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtoovQAB,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/21/22,sekredoukobénan taroworks,POINT (-5.419699 7.62369)
531,Cote d'Ivoire,1044027,Djamalan'zué,Cote d'Ivoire,Gbeke,Béoumi,Ando-Kékrénou,Mandanou,7.558413,-5.526512,,"Le site est large,  un peu profond,  contient assez d?eau actuellement,  coule lentement,  forme un bafond en amont et en aval. Les tricycles traversent ce site en cette période sèche.",No,0,"Plusieurs personnes tombent régulièrement dans l?eau en volant traverser,  mais il n?y a pas de mort.",90,14 jours de crue et d?inondation,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtxCvQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxCvQAJ,"La communauté traverse ce site pour accéder aux plantations et aux campements agricoles.  Monsieur Kouamé N?guessan,  Secrétaire chargé de l?information et la communication du GSC de Mandanou, +2250505609942 a participé à cet entretien.",83,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxClQAJ,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.526512 7.558413)
532,Cote d'Ivoire,1044016,Afotobo 3,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Afotobo,7.636708,-5.467453,,"Le site est une rivière moyenne, un peu large,  un peu profond,  contient peu d?eau actuellement,  coule modérément,  le lit est très rocailleux. Le site est utilisé par les piétons,  les tricycles y passent en saison sèche.",No,0,"Un homme est tombé dans l?eau en traversant, en cette année 2022 pendant la période des pluies,  mais elle été blessée et transportée à l?hôpital.",90,7 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltx5VQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx5VQAR,"La communauté de Afotobo traverse ce site pour accéder aux plantations et rendre visite aux parents à Obenikro. Les communautés et les élèves de Obenikro traversent le site pour des raisons économiques,  de santé et d?école. Monsieur Kouakou Kouassi, Secrétaire général du GSC de Afotobo,  +2250748972256 a participé à cet entretien.",24,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx5BQAR,Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school,Marché hebdomadaire - Market (weekly);Feme - Farms,"Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.467453 7.636708)
533,Cote d'Ivoire,1043971,Zedekaabo 3,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.624405,-5.427736,,"Le site est très petit,  pas profond,  pas large,  contient très peu d?eau qui ne coule pas. Le site est surmonté d?un pont en bois. Le site est aussi utilisé par les tricycles.",No,0,Aucun incident n'est signalé sur le site,0,"0 jour,  le site même est franchissable en toutes saisons","<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltoh7QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltoh7QAB,"Monsieur Yao Yao Noël,  notable de Zedekaabo, +2250143316552 a participé à cet entretien",6,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtoqDQAR,,,Feme - Farms,,12/21/22,sekredoukobénan taroworks,POINT (-5.427736 7.624405)
534,Cote d'Ivoire,1044177,Plibo 1,Cote d'Ivoire,Gbeke,Béoumi,N?guessankro,Plibo,7.983186,-5.395626,,"Le site ne contient pas d?eau actuellement. Le site forme un bafond inondable en amont et en aval,  abritant une rivière.",No,0,Les femmes tombent souvent en traversant avec les bagages sur la tête et les bébés au dos  .,90,4 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuCzdQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCzdQAF,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Delakro.  Monsieur N?guessan Kouamé François,  Secrétaire général du GSC de Plibo,  +2250779114459 a participé à cet entretien.",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCzTQAV,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.395626 7.983186)
535,Cote d'Ivoire,1043802,Sangrobo 3,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.640464,-5.305856,,"La rivière est petite,  pas profonde,  pas large, Contient peu d?eau,  coule lentement,  débit très faible.",No,0,Aucun incident n'est signalé sur le site.,0,"Le site est franchissable en tout temps,  même en période de crue.","<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Lt1NmQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1NmQAJ,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Sahebo.  Messieurs Taho Kouadio Bernard,  Secrétaire chargé de l?organisation du GSC de Andokro-Kouakou,  +2250798864430, et Koffi Kouassi Maurice,  notable du village,  +2250757133328 ont participé à l?entretien.",16,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lt1O1QAJ,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,sekredoukobénan taroworks,POINT (-5.305856 7.640464)
