,Opportunity Unique Identifier,Bridge Name,Country,Level 1 Government,Level 2 Government,Level 3 Government,Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Notes on social information,Width of River During Flooding (m),Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
330,1043803,Assouakro N?goloba 3,Cote d'Ivoire,Gbeke,Bouaké,Djébonoua,Assouakro,7.428457,-5.094994,,Une rivière dont les poissons sont interdits pour la consommation. La traversée mène à Attakro. Les gros camions utilisent ce passage,No,0,7 cas de pied d?athlètes lorsqu?on la traverse nu pied,90,7,"Bouaké, Djébonoua, Assouakro et Assouakro, en bordure du site en présence d?un membre GSC",11,Clinique ou centre de santé - Clinic or Health Center;Pharmacie - Pharmacy,,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,olgaakaaya taroworks,POINT (-5.094994 7.428457)
331,1043806,Lokassou Loka  ba,Cote d'Ivoire,Gbeke,Bouaké,Djébonoua,Lokassou (Bassin de Assengou),7.567547,-5.049961,,"Il s'agit d'un vaste bafon qui recueil l,eau de ruissellement et qui est la source de la rivière Loka",No,0,0,120,30,,156,,Collège ou Université - University,Feme - Farms,,12/9/22,olgaakaaya taroworks,POINT (-5.049961 7.567547)
332,1044039,Diéribanouan-Diériba 2,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Diéribanouan,7.799902,-5.395597,,,No,0,0,120,14,"Béoumi, Lolobo, Lolobo et Diéribanouan. En bordure du site en présence du président des jeunes",27,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.395597 7.799902)
333,1044048,N?Zuégouanou-champ 2,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,N?Zuégouanou,7.787759,-5.380801,,La traversée mène au champ,No,0,0,120,7,"Béoumi, Lolobo, Lolobo et N?Zuégouanou.en bordure du site en présence du président des jeunes",109,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.380801 7.787759)
334,1044038,Diéribanouan-Diériba 1,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Diéribanouan,7.796919,-5.396976,,Le site se trouve dans une réserve  naturelle de la communauté,No,0,0,120,14,"La traversée se fait à pied. Béoumi, Lolobo",26,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.396976 7.796919)
335,1044049,Ahouzè -Kouadiokro-saoulê N?zué,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Abouzè-kouadiokro,7.758702,-5.401309,,La  communauté  veut  un pont  pour  véhicule,No,0,0,120,7,,14,Clinique ou centre de santé - Clinic or Health Center,École Secondaire - Secondary school,Marché hebdomadaire - Market (weekly);Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.401309 7.758702)
336,1044032,Alloko-Sakassou -kundjanda,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Alloko-Sakassou,7.770763,-5.375306,,Cette rivière est infranchissable durant la saison pluvieuse,No,0,0,120,7,"La communauté traverse pour des visites familiales et des funérailles. Béoumi, Lolobo, Lolobo et Alloko-Sakassou. En bordure du site en présence du président des jeunes et d?un membre de la communauté",18,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.375306 7.770763)
337,1044031,Alloko-Sakassou champ 2,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Alloko-Sakassou,7.779193,-5.369416,,La rivière est dangereuse. L?eau  tari fin mars,No,0,1 décès  lors  de la traversée.c?était un jeune garçon de 15 ans,120,7,"Béoumi,Lolobo, Lolobo et Alloko-Sakassou. En bordure du site en présence du président des jeunes et d?un membre de la communauté",11,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.369416 7.779193)
338,1043804,Assouakro Gomoba 3,Cote d'Ivoire,Gbeke,Bouaké,Djébonoua,Assouakro,7.41404,-5.083094,,La traversée mène au champ. Le village le proche est M?Bam,No,0,0,120,14,"Bouaké, Djébonoua, Assouakro et Assouakro,.En bordure du site en présence du membre GSC de Assouakro .la communauté traverse pour des visites familiales et des funérailles",116,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,olgaakaaya taroworks,POINT (-5.083094 7.41404)
339,1044050,Lolobo-Savié,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Lolobo,7.761752,-5.387805,,La traversée mène  au village de savié.La rivière coule correctement donc elle est praticable durant la saison pluvieuse,No,0,0,120,0,"Béoumi, Lolobo, Lolobo et Lolobo. En bordure du site en présence du président des jeunes de  Lolobo.",6,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.387805 7.761752)
340,1044034,Alloko-Sakassou-Kundjana 2,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Alloko-Sakassou,7.775581,-5.381519,,Les femmes  font la lessive dans la rivière,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et Alloko-Sakassou. En bordure du site en présence du président des jeunes et d?un membre de la communauté",18,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.381519 7.775581)
341,1043811,Béhéké Adjoba  Adjonou,Cote d'Ivoire,Gbeke,Botro,Languibonou,Béhéké(Bassin de Klèmèkro),7.754548,-5.247556,,Cette rivière est la frontière entre Béhéké et  Adjonou. La communauté à placé un buzz en fer qui facilite le passage en saison sèche,No,0,1 blessés en traversant,120,7,"Botro, Languibonou,  klèmèkro et Béhéké .en bordure du site en présence de deux membres de la communauté",7,,,Feme - Farms,"Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,olgaakaaya taroworks,POINT (-5.247556 7.754548)
342,1044046,N?Zègouanou-champ Agbanou,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,N?Zègouanou,7.77766,-5.391658,,La traversée mène au champ,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et N?Zuégouanou.en bordure du site en présence du chef de village et du président des jeunes.",8,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.391658 7.77766)
343,1043808,Béhéké  N?Dahoudjé N?goua4,Cote d'Ivoire,Gbeke,Botro,Languibonou,Béhéké (Bassin de Klèmèkro),7.730758,-5.264025,,La traversée mène au village de klikanou.les véhicules emprunté la voie pour faire sortir les produits agricoles  mais la communauté veut un pont piéton,No,0,0,120,3,,23,,,Feme - Farms,,12/9/22,olgaakaaya taroworks,POINT (-5.264025 7.730758)
344,1043812,Béhéké Adjoba N?goua,Cote d'Ivoire,Gbeke,Botro,Languibonou,Béhéké(Bassin de Klèmèkro),7.730185,-5.25865,,Ce site représentait la voie principale du village.,No,0,Il ya un décès en 1985.il s?agissait d?une femme de 22 ans. Elle était venue puisé de l?eau,120,4,"Botro,Languibonou, klèmèkro et Béhéké. En bordure du site en présence d?un membre de la communauté.",9,,,Marché journalier - Market (daily);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/9/22,olgaakaaya taroworks,POINT (-5.25865 7.730185)
345,1044033,Alloko-Sakassou-champ,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Alloko-Sakassou,7.77277,-5.375954,,,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et Alloko-Sakassou. En bordure du site en présence du président des jeunes de Alloko-Sakassou et  un membre de la communauté",15,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.375954 7.77277)
346,1044030,Alloko-Sakassou champ 1,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Alloko-Sakassou,7.776001,-5.365841,,C'est  dangereux pendant la saison pluvieuse car il y a des roches et c'est glissant.,No,0,1 décès  lors de la saison pluvieuse. Un adulte à glissé et sa nuque à heurté le rocher,120,7,"Béoumi  ,Lolobo Lolobo  et Alloko-Sakassou, en bordure du site en présence du président des jeunes  et d?un membre du bureau de la jeunesse.",56,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.365841 7.776001)
347,1044041,Samoïkro-Dihibo,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Samoïkro,7.817803,-5.39591,,Le riz est cultivé sur ce site,No,0,0,120,7,"Béoumi, Lolobo, Lolobo et Samoïkro.En présence du  président des jeunes.",121,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.39591 7.817803)
348,1043805,Lokassou Loka  4,Cote d'Ivoire,Gbeke,Bouaké,Djébonoua,Lokassou (Bassin de Assengou),7.563199,-5.051957,,Cette traversée va permettre aux élèves d?éviter les accidents répétés de la grande voie. Ils accéderont en toute sécurité au collège,No,0,0,120,14,"Bouaké, Djébonoua, Assouakro et Assouakro. En bordure du site en présence de deux membres de la communauté. Le site n?est pas trop utilisé mais la communauté souhaite avoir pont pour la sécurité des enfants pour le futur collège",34,,Collège ou Université - University,Feme - Farms,,12/9/22,olgaakaaya taroworks,POINT (-5.051957 7.563199)
349,1044045,N?Zègouanou-wré-wrè-N?zuénou,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,N?Zègouanou,7.77552,-5.393933,,La traversée mène  au champ,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et N?zégouanou.en bordure du site  en présence du chef de  village et du président des jeunes",12,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.393933 7.77552)
350,1044040,Samoïkro-Diériba,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Samoïkro,7.817505,-5.397988,,La communauté cultive du riz sur ce site,No,0,0,120,7,"La communauté traverse actuellement à pied. Béoumi, Lolobo, Lolobo et Smoïkro.en bordure du site en présence du président des jeunes",94,,,Feme - Farms,,12/25/22,olgaakaaya taroworks,POINT (-5.397988 7.817505)
351,1044047,N?Zuégouanou- Agbanou,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,N?Zuégouanou,7.781316,-5.401813,,La traversée mène au village de Agbanou,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et N?Zuégouanou.en bordure de site en présence du président des jeunes. La communauté traverse pour des visites familiales et des funérailles. Et enfin pour des relations  amoureuses",6,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.401813 7.781316)
352,1044042,Samoïkro-Dihibo 2,Cote d'Ivoire,Gbeke,Béoumi,Lolobo,Samoïkro,7.829133,-5.406433,,La traversée mène au village de Péténou,No,0,0,120,5,"Béoumi, Lolobo, Lolobo et Smoïkro.en présence du président des jeunes. La communauté traverse pour des visites familiales et des funérailles.",104,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,olgaakaaya taroworks,POINT (-5.406433 7.829133)
353,1042957,Sran-Belakro 9,Cote d'Ivoire,Gbeke,Sakassou,Ayaou-Sran,Sran-Belakro,7.351544,-5.580321,,Le site est un bafond,No,0,Aucun incident n'est signalé sur le site,0,0,"La communauté traverse ce site pour rendre visite à leurs parents dans le village de Kongo et rejoindre leurs plantations. Monsieur Assié Konan Ignace,  Secrétaire général du GSC de Sran-Belakro, +2250758278274 a participé à cet entretien.",20,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/10/22,sekredoukobénan taroworks,POINT (-5.580321 7.351544)
354,1042960,Lomo-Soukpèbo 3,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Akété,7.517608,-5.228361,,"Une petite rivière,  pas profonde,  pas large",No,0,Aucun incident n'est signalé sur le site,7,1,"La communauté traverse ce site pour accéder aux plantations.  Monsieur Kouakou N?goran Simon,  président des jeunes du village,  +2250747330347 a participé à l?entretien.",17,,,Feme - Farms,,11/10/22,sekredoukobénan taroworks,POINT (-5.228361 7.517608)
355,1042959,Lomo-Soukpèbo 2,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Akété,7.518434,-5.218492,,"Une rivière moyenne,  peu profonde,  peu large,  formant un bafond en amont et en aval.  Le site est pratiqué par les tricycles,  motocycles et cycles.",No,0,Aucun incident n'est signalé sur le site,30,3,"La communauté traverse ce site pour accéder aux plantations.  Monsieur Kouakou N?goran Simon,  président des jeunes du village, +2250747330347 a participé à cet entretien.",17,,,Feme - Farms,,11/10/22,sekredoukobénan taroworks,POINT (-5.218492 7.518434)
356,1042956,Sran-Belakro 8,Cote d'Ivoire,Gbeke,Sakassou,Ayaou-Sran,Sran-Belakro,7.306496,-5.578446,,"Une petite rivière, pas profonde,  pas large, ne contient pas assez d?eau,  franchissable en toutes saisons.",No,0,Aucun incident n'est signalé sur le site,7,1,"La communauté traverse ce site uniquement pour rejoindre leurs plantations. Monsieur Assié Konan Ignace,  Secrétaire général du GSC de Sran-Belakro, +2250758278274 a participé à cet entretien.",13,,,Feme - Farms,,11/10/22,sekredoukobénan taroworks,POINT (-5.578446 7.306496)
357,1044430,N?dakro 2,Cote d'Ivoire,Gbeke,Béoumi,Bodokro,N?dakro,7.865635,-5.54778,,"La traversée est un bafond,  une zone inondable en période des pluies. La traversée ne contient pas d?eau actuellement.",No,0,Aucun incident n'est signalé sur le site,30,1 jour,"Monsieur Konan Kouamé Hermann,  porte-parole du chef de N?dakro, +2250596617177 a participé à cet entretien.",63,,,Feme - Farms,,1/7/23,sekredoukobénan taroworks,POINT (-5.54778 7.865635)
358,1044432,Akomiakro 2,Cote d'Ivoire,Gbeke,Béoumi,Bodokro,N?dakro,7.893181,-5.584385,,"La traversée est sèche,  pas large,  pas profonde,  la rivière forme un bafond en amont et en aval.",No,0,Aucun incident n'est signalé sur le site,30,1 jour,"Messieurs Ahou Kouakou Narcisse,  notable du village,  +2250574563859 et Koffi Yao  Alexis,  représentant du président des jeunes,  +2250545964241 ont participé à l?entretien.",32,Hôpital - Hospital,École Primaire - Primary,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Achat des unités ou de données - Airtime or data purchase",1/7/23,sekredoukobénan taroworks,POINT (-5.584385 7.893181)
359,1044383,Diéviessou 3,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Diéviessou,7.573672,-5.606246,,"Le site ne contient pas d?eau actuellement,  il est sec.  Mais il est inondé en période de pluie. Il est légèrement profond,  la communauté traverse à pied sec.",No,0,Aucun incident n'est signalé sur le site.,90,3 jours,"Messieurs Koffi Konan Firmin,  Secrétaire chargé de l?organisation du GSC de Diéviessou,  +2250748164631, Kouadio Yao François, Secrétaire chargé du suivi des travaux du GSC de Diéviessou,  +2250757133923 ont participé à l?entretien.",8,,,Marché hebdomadaire - Market (weekly);Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",1/4/23,sekredoukobénan taroworks,POINT (-5.606246 7.573672)
360,1044382,Diéviessou 2,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Diéviessou,7.604478,-5.622254,,"La rivière est à sec actuellement,  il n?y a pas d?eau.  La communauté traverse à pieds secs.  Mais elle se remplit d?eau en période des pluies et devient difficilement franchissable. En période de crue,  la communauté traverse ce site en pirogue.",No,1,Un homme venant du champ s?est noyé en traversant.,90,30 jours,"Les communautés de Diéviessou et Tchintchinnikro traversent ce site pour des objectifs économiques,  scolaires,  agricoles,  santé,  familiales.  Messieurs Koffi Konan Firmin,  Secrétaire chargé de l?information du GSC de Diéviessou, +2250748164631, Kouadio Yao François, Secrétaire chargé du suivi des travaux du GSC de Diéviessou,  +2250757133923 ont participé à l?entretien.",55,Hôpital - Hospital,École Primaire - Primary,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",1/4/23,sekredoukobénan taroworks,POINT (-5.622254 7.604478)
