,Niveau,Dren,IEP,Region,Departemen,Sou_pref,Commune,Localite,Nat_loc,Nom_Etab,CoordX,CoordY,Statut,Fonctionne,Regime_eta,Milieu,Ordre_ense,Type_conf,Ecole_pt_e,Ecole_elec,Localite_e,Eligi_cart,Coges,TCP1,TFCP1,TCP2,TFCP2,TCE1,TFCE1,TCE2,TFCE2,TCM1,TFCM1,TCM2,TFCM2,Aire_total,Aire_inf_3,Aire__3_5,Aire_sup_5,Aire,Densite,CE2_18_19,CM1_18_19,CM2_18_19,CM1_19_20,CM2_19_20,CM2_20_21,Dens_class,densite_pr,Clas_prj_d,Ponde,geometry
369,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DJAPADJI,Un village,EPP DJAPAGUI 2,741292,584524,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,100,36,68,23,75,25,74,28,69,26,77,38,463,448,15,0,463,5.898089,63.631586,60.923948,60.433166,52.387668,53.359813,45.883372,3,0.584502,1,23,POINT (76092.12640000042 585405.5756999999)
370,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DJAPADJI,Un village,EPP DJAPAGUI 1,741328,584530,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,90,48,81,29,78,38,95,42,75,29,75,37,494,494,0,0,494,6.292994,67.073692,78.213177,65.688224,55.861461,68.502462,49.58234,3,0.631622,1,23,POINT (76128.2368999999 585411.2363000009)
371,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DJAPADJI,Un village,EPC MERE HELENE,741782,584899,Privé,Ouverte,Mixte,2,0,-1,1,1,1,2,1,71,33,68,32,60,30,52,26,55,30,34,19,340,240,55,45,295,3.757962,55.901965,48.474345,55.45457,50.217956,49.212544,49.164333,3,0.626297,1,20,POINT (76586.4656999996 585776.3807999995)
372,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,GBELETO,Un village,EPP GBELETO,680379,585095,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,40,21,59,33,46,23,40,16,51,22,42,22,278,278,0,0,278,3.541401,45.433393,37.706484,52.211312,42.506168,38.904141,43.226309,3,0.550654,1,20,POINT (15065.286600000225 586567.5020000003)
373,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,TAHADJI,Un village,EPP TAHADJI,752344,585704,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,55,35,60,30,60,25,35,15,39,19,42,21,291,200,81,10,281,3.579618,52.698955,30.591984,35.458449,44.863977,28.785479,41.068148,3,0.523161,1,23,POINT (87170.64199999999 586480.2235000003)
374,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GNANKE,Un village,EPP GNANKE,774043,585718,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,36,16,32,15,45,15,36,14,25,12,26,11,200,200,0,0,200,2.547771,44.969333,34.635373,26.448078,42.423018,36.053107,43.439156,3,0.553365,1,24,POINT (108893.5532999998 586284.1087999996)
375,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,BOHOUSSOUKRO,Un campement,EPP BOHOUSSOUKRO,752936,585752,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,34,12,13,8,29,13,17,5,13,4,13,8,119,55,35,29,90,1.146497,31.650836,17.43821,15.287676,31.468167,19.311782,33.636508,2,0.428491,1,23,POINT (87763.85859999992 586522.5497999992)
376,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,PAPEKRO,Un village,EPP PAPEKRO,786733,586011,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,12,16,5,13,8,17,3,21,13,0,0,91,91,0,0,91,1.159236,17.051134,17.993399,25.805966,18.778594,20.824291,21.968894,2,0.279859,1,23,POINT (121596.69830000028 586454.4820000008)
377,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,KOUADIOKANKRO,Un campement,EPP KOUADIOKANKRO,755923,586034,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,26,9,21,13,11,7,10,4,10,4,0,0,78,78,0,0,78,0.993631,10.741957,9.232305,9.408716,9.960367,9.195812,10.013481,1,0.12756,1,23,POINT (90757.29519999959 586775.9581000004)
378,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,POUTOU,Un village,EPP POUTOU,689162,586145,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,20,8,23,7,27,12,28,15,16,8,15,6,129,129,0,0,129,1.643312,24.444816,25.050983,21.166636,21.444266,24.921422,20.522517,3,0.261433,1,20,POINT (23879.46439999994 587534.7877999991)
379,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,ASSEMIANKRO,Un campement,EPP ASSEMIANKRO,784823,587827,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,13,6,31,16,20,9,28,10,11,2,14,4,117,98,19,0,117,1.490446,18.249627,24.162682,10.674731,16.062319,22.437132,15.298114,2,0.19488,1,23,POINT (119702.92850000039 588290.3186000008)
380,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,GBAROU,Un village,EPP GBAROU,690045,588054,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,12,27,12,33,18,18,6,14,8,18,5,134,129,5,0,134,1.707006,36.325724,21.92575,19.935179,36.638026,27.491715,40.072385,3,0.510476,1,23,POINT (24783.071299999952 589439.6083000004)
381,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,CAMPEMENT ALBERT,Un campement,EPP TAGNONDJI,751090,590930,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,29,14,36,11,28,9,9,5,11,5,9,2,122,69,53,0,122,1.55414,25.421357,8.631084,10.934845,22.25336,8.98163,21.033702,3,0.267945,1,23,POINT (85965.87939999998 591725.1359999999)
382,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DJIROPOADJI,Un campement,EPP DJIROPOADJI,745821,593579,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,29,48,20,42,20,32,16,39,20,24,8,227,227,0,0,227,2.89172,38.452337,28.455207,36.889079,33.903109,27.441791,32.324989,3,0.411783,1,23,POINT (80715.78330000024 594429.2904000003)
383,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,DJOUROUTOU VILLAGE,Un village,EPP COFADJOU,690594,593715,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,59,25,41,25,37,13,28,9,26,13,12,5,203,203,0,0,203,2.585987,37.285121,26.16136,25.50312,35.247115,26.457928,36.000051,3,0.458599,1,20,POINT (25388.745799999684 595108.2357999999)
384,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,BEOUE,Un village,EC SAGESSE BEOUE,687278,595188,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,22,12,16,7,19,10,8,3,0,0,0,0,65,65,0,0,65,0.828025,23.807226,13.692784,5.20229,25.874504,19.959547,30.134524,1,0.383879,1,20,POINT (22079.563599999994 596617.3067000005)
385,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,0,BEOUE,Un village,EPP BEOUE,687397,595773,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,47,24,62,34,44,20,48,21,68,29,31,11,300,218,59,23,277,3.528662,38.611735,40.295501,60.467724,32.789385,36.208304,29.863808,3,0.380431,1,23,POINT (22204.6138000004 597202.5044)
386,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,JEANNOTKRO,Un campement,EC JEANNOTKRO,683557,595982,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,14,8,18,9,23,8,14,7,2,0,3,1,74,74,0,0,74,0.942675,27.585272,18.077375,10.725636,29.19756,23.720743,33.252826,1,0.423603,1,20,POINT (18357.556200000457 597449.9111000001)
387,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,DIAOUDI,Un village,EPP DIAOUDI,686250,597591,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,17,8,22,5,12,7,0,0,0,0,0,0,51,51,0,0,51,0.649682,15.30587,2.775942,3.121374,16.566183,5.68499,19.000008,1,0.242038,1,20,POINT (21072.886800000444 599036.1202000007)
388,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,GEORGESKRO,Un campement,EC GEORGESKRO,677351,598125,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,23,11,22,9,14,9,11,4,9,5,5,2,84,84,0,0,84,1.070064,12.902859,9.278338,8.532873,11.378874,8.438761,10.782285,1,0.137354,1,20,POINT (12157.503999999724 599659.5760999992)
389,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,NETOUAGUI,Un village,EPP NETOUAGUI,750371,598182,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,30,19,40,18,30,14,26,9,26,11,12,7,164,47,83,34,130,1.656051,26.221357,21.9609,24.07249,22.198102,19.972998,20.164056,3,0.256867,1,23,POINT (85317.25370000023 598993.6250999998)
390,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,SARBANA,Un campement,EC SARABANA,677211,601548,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,37,14,55,25,38,22,26,8,18,5,21,8,195,195,0,0,195,2.484076,36.083616,24.181654,17.716032,32.758261,24.280798,32.224112,3,0.410498,1,20,POINT (12051.177899999544 603092.5578000005)
391,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,0,KARIE,Un campement,EPP KARIE 2,683269,602293,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,45,19,61,27,31,12,42,21,32,10,27,10,238,200,28,10,228,2.904459,27.197898,35.466759,28.547205,23.130491,32.042249,21.143653,3,0.269346,1,23,POINT (18131.5111999996 603778.9694999997)
392,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,0,KARIE,Un village,EPP KARIE 1,683263,602309,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,45,18,66,37,43,17,48,27,36,17,38,13,276,246,6,24,252,3.210191,40.197601,42.627292,34.651721,36.090862,40.930244,35.151355,3,0.447788,1,23,POINT (18125.656399999745 603795.0679000001)
393,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PARA,Un village,EC G.S ZENITH,684885,609097,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,51,12,21,14,20,10,23,12,17,10,10,3,142,142,0,0,142,1.808917,17.224664,19.268935,14.889331,14.400829,17.218291,12.882817,3,0.164112,1,20,POINT (19819.66060000006 610583.0525000002)
394,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PARA,Un village,EPP PARA B,685156,609909,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,80,37,63,29,78,34,82,44,43,20,60,28,406,406,0,0,406,5.171975,70.404823,69.731075,40.522508,61.227398,63.723795,57.318035,3,0.730166,1,23,POINT (20099.504499999806 611394.2477000002)
395,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PLATEAU,Un campement,EC SHEBANIA ELIEL PLATEAU,685636,609933,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,37,11,37,15,17,6,26,10,25,8,16,7,158,158,0,0,158,2.012739,18.010531,22.849201,23.976991,17.547965,21.763777,18.387362,3,0.234234,1,20,POINT (20580.88590000011 611413.4545000009)
396,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PARA,Un village,EPP PARA A,685133,609940,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,47,22,75,33,48,28,68,31,52,25,60,27,350,350,0,0,350,4.458599,46.361513,59.315299,50.746125,42.561502,56.044776,42.315467,3,0.53905,1,23,POINT (20076.7631000001 611425.5537999999)
397,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PARA,Un village,EC AWANE,684475,610701,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,27,13,30,7,21,10,11,7,11,7,15,8,115,115,0,0,115,1.464968,18.457446,9.833526,10.544674,15.739343,9.528397,14.461741,2,0.184226,1,20,POINT (19424.890200000256 612195.0197999999)
398,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,NIGRE,Un village,EPP NIGRE,682376,620937,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,65,25,41,19,60,30,40,14,31,16,36,16,273,273,0,0,273,3.477707,56.414446,35.263655,31.573079,50.635667,33.852635,49.033019,3,0.624624,1,23,POINT (17425.27670000028 622477.0360000003)
